Wall time,Step,Value
1514027378.2720246,71200,92.66666412353516
1514027422.8615918,71300,88.66666412353516
1514027467.5777671,71400,88.0
1514027512.3944762,71500,86.66666412353516
1514027556.9860044,71600,86.66666412353516
1514027601.758806,71700,88.0
1514027646.411619,71800,86.0
1514027691.1504917,71900,88.66666412353516
1514027735.9792845,72000,92.0
1514027780.6278534,72100,90.0
1514027825.3970628,72200,88.0
1514027870.0123377,72300,91.33333587646484
1514027914.7681363,72400,90.66667175292969
1514027959.1862419,72500,88.66666412353516
1514028003.9551091,72600,86.66666412353516
1514028048.6159675,72700,83.33332824707031
1514028093.352059,72800,90.66667175292969
1514028137.8474622,72900,89.33332824707031
1514028182.3218646,73000,94.66666412353516
1514028227.0146081,73100,90.66667175292969
1514028271.5760717,73200,86.66666412353516
1514028316.3979242,73300,88.0
1514028361.1233253,73400,89.33332824707031
1514028405.8619375,73500,86.66666412353516
1514028450.6371682,73600,88.0
1514028495.338024,73700,86.0
1514028539.496188,73800,91.33333587646484
1514028584.0899286,73900,91.33333587646484
1514028628.7029402,74000,86.0
1514028673.254556,74100,88.66666412353516
1514028718.2598696,74200,86.0
1514028763.103231,74300,86.66666412353516
1514028807.6434772,74400,88.0
1514028852.2173321,74500,84.0
1514028896.765499,74600,90.0
1514028941.4809232,74700,89.33332824707031
1514028986.0805023,74800,89.33332824707031
1514029031.0109289,74900,88.0
1514029075.8094754,75000,90.0
1514029120.1027358,75100,95.33332824707031
1514029164.7861767,75200,89.33332824707031
1514029209.4245193,75300,90.0
1514029254.1858068,75400,88.0
1514029298.9402869,75500,92.66666412353516
1514029343.601231,75600,86.66666412353516
1514029388.1992197,75700,86.66666412353516
1514029432.8499541,75800,84.66667175292969
1514029477.7192574,75900,90.0
1514029522.4818053,76000,90.0
1514029567.0620906,76100,92.66666412353516
1514029611.8261085,76200,90.66667175292969
1514029656.6402986,76300,88.0
1514029701.3597608,76400,90.0
1514029745.649152,76500,88.66666412353516
1514029790.2611892,76600,93.33333587646484
1514029834.9470894,76700,88.0
1514029879.6981957,76800,89.33332824707031
1514029924.8483226,76900,87.33333587646484
1514029969.8318582,77000,87.33333587646484
1514030014.51888,77100,86.66666412353516
1514030059.2822576,77200,89.33332824707031
1514030103.9365602,77300,91.33333587646484
1514030148.5668807,77400,92.0
1514030193.4534748,77500,88.0
1514030238.100322,77600,89.33332824707031
1514030282.8553584,77700,88.0
1514030327.478174,77800,91.33333587646484
1514030372.2208555,77900,92.66666412353516
1514030416.7731385,78000,89.33332824707031
1514030461.4700282,78100,88.66666412353516
1514030506.3470862,78200,89.33332824707031
1514030551.0401464,78300,88.66666412353516
1514030595.8432949,78400,92.0
1514030640.4170077,78500,86.0
1514030685.112357,78600,90.0
1514030729.6784596,78700,90.66667175292969
1514030775.8463156,78800,90.66667175292969
1514030820.6832228,78900,90.66667175292969
1514030866.0030956,79000,92.0
1514030910.595463,79100,90.66667175292969
1514030955.1601655,79200,88.0
1514031000.1924894,79300,90.0
1514031044.7727935,79400,92.0
1514031089.6339264,79500,90.0
1514031134.3063462,79600,90.66667175292969
1514031179.083587,79700,90.66667175292969
1514031223.8588436,79800,91.33333587646484
1514031268.1753285,79900,92.0
1514031312.9032462,80000,89.33332824707031
1514031357.5143843,80100,89.33332824707031
1514031402.495686,80200,88.66666412353516
1514031447.0340252,80300,90.0
1514031491.9041715,80400,88.0
1514031536.3749132,80500,89.33332824707031
1514031581.2695663,80600,90.66667175292969
1514031625.9024222,80700,87.33333587646484
1514031670.3643293,80800,88.66666412353516
1514031715.0721211,80900,88.0
1514031759.7593634,81000,86.0
1514031804.342942,81100,90.66667175292969
1514031848.9568756,81200,94.0
1514031893.635701,81300,88.0
1514031938.6127062,81400,92.0
1514031983.2450092,81500,88.0
1514032028.5137439,81600,88.66666412353516
1514032073.367379,81700,88.66666412353516
1514032117.8700268,81800,93.33333587646484
1514032162.3701706,81900,86.0
1514032207.2256775,82000,86.0
1514032251.997477,82100,89.33332824707031
1514032296.5057926,82200,92.66666412353516
1514032341.1941006,82300,90.0
1514032385.7709615,82400,92.66666412353516
1514032430.5111914,82500,90.0
1514032475.197899,82600,91.33333587646484
1514032519.7736256,82700,92.0
1514032564.436747,82800,92.0
1514032609.5171602,82900,91.33333587646484
1514032654.0070868,83000,88.0
1514032698.7673094,83100,89.33332824707031
1514032743.629327,83200,88.66666412353516
1514032788.4145248,83300,90.66667175292969
1514032833.1629586,83400,89.33332824707031
1514032877.7823253,83500,92.0
1514032922.712983,83600,92.66666412353516
1514032967.4861226,83700,93.33333587646484
1514033012.1158254,83800,94.0
1514033056.6354861,83900,91.33333587646484
1514033101.3040278,84000,92.66666412353516
1514033146.0661027,84100,92.0
1514033190.6918523,84200,91.33333587646484
1514033235.559887,84300,89.33332824707031
1514033280.2256248,84400,87.33333587646484
1514033324.828311,84500,90.0
1514033369.6393337,84600,88.0
1514033413.9946842,84700,91.33333587646484
1514033458.327209,84800,93.33333587646484
1514033502.9462526,84900,90.66667175292969
1514033547.5499756,85000,92.66666412353516
1514033592.320503,85100,87.33333587646484
1514033637.2303245,85200,94.66666412353516
1514033681.9479837,85300,93.33333587646484
1514033726.5383053,85400,91.33333587646484
1514033771.3157635,85500,90.66667175292969
1514033815.7853754,85600,91.33333587646484
1514033860.2864115,85700,92.0
1514033905.1219225,85800,90.0
1514033949.8719907,85900,87.33333587646484
1514033994.539664,86000,90.0
1514034039.1633081,86100,88.0
1514034083.6880724,86200,90.66667175292969
1514034128.7064123,86300,95.33332824707031
1514034173.2229745,86400,89.33332824707031
1514034217.9412606,86500,91.33333587646484
1514034262.7175035,86600,94.66666412353516
1514034307.3708134,86700,96.0
1514034351.85536,86800,92.66666412353516
1514034396.703673,86900,93.33333587646484
1514034441.4846256,87000,86.0
1514034486.5367923,87100,93.33333587646484
1514034531.2011464,87200,92.0
1514034576.1046972,87300,90.0
1514034620.7169085,87400,92.0
1514034665.2762399,87500,88.66666412353516
1514034709.977505,87600,93.33333587646484
1514034754.7016284,87700,91.33333587646484
1514034799.2208571,87800,94.0
1514034843.826716,87900,94.66666412353516
1514034888.5378847,88000,92.0
1514034933.0209832,88100,91.33333587646484
1514034977.899057,88200,90.0
1514035022.6725235,88300,89.33332824707031
1514035067.1450136,88400,92.66666412353516
1514035111.8807988,88500,92.0
1514035156.4488027,88600,97.33333587646484
1514035200.958524,88700,95.33332824707031
1514035245.482743,88800,90.66667175292969
1514035290.1615975,88900,92.0
1514035334.9710205,89000,93.33333587646484
1514035379.5951483,89100,88.66666412353516
1514035424.1268272,89200,92.66666412353516
1514035467.8114953,89300,96.0
1514035511.6189446,89400,91.33333587646484
1514035555.7811236,89500,90.0
1514035599.2098556,89600,94.0
1514035643.1577241,89700,88.0
1514035686.906687,89800,88.0
1514035730.6290312,89900,90.66667175292969
1514035774.5775757,90000,91.33333587646484
1514035818.527984,90100,92.66666412353516
1514035862.1987944,90200,92.66666412353516
1514035906.1754305,90300,89.33332824707031
1514035949.9871738,90400,91.33333587646484
1514035993.8083923,90500,91.33333587646484
1514036037.6035619,90600,92.0
1514036081.2481565,90700,93.33333587646484
1514036125.123691,90800,92.0
1514036168.9441178,90900,89.33332824707031
1514036212.862037,91000,91.33333587646484
1514036256.6307354,91100,89.33332824707031
1514036300.4965544,91200,88.0
1514036344.4486322,91300,92.0
